Id,Code1,Code2,Code3,Wellbeing,Happy,Sad,Pain,Stress,Tired,Meaning,Interact,Day,Employment,Sex,School,Salary,Children
20210403210772,2,6,2,1,0,4,6,6,6,2,2,5,1,2,-1,100000,1
20210403210784,12,3,3,1,6,0,4,0,5,6,2,1,1,1,-1,67307,1
20210403210784,2,6,2,1,5,0,3,2,4,3,2,1,1,1,-1,67307,1
20210403210784,2,5,1,1,3,0,0,0,2,2,2,1,1,1,-1,67307,1
20210403210786,2,6,1,1,6,0,0,0,0,6,2,2,1,2,-1,-1,0
20210403210786,2,2,1,1,5,1,1,3,6,3,2,2,1,2,-1,-1,0
20210403210786,12,3,12,1,3,1,3,3,6,5,2,2,1,2,-1,-1,0
20210403210787,18,5,1,1,3,0,0,2,4,3,1,5,1,1,2,126923,0
20210403210787,5,1,1,1,2,2,0,4,5,3,1,5,1,1,2,126923,0
20210403210787,2,4,1,1,4,0,0,1,4,4,2,5,1,1,2,126923,0
20210403210793,16,1,99,1,4,0,2,0,3,3,1,4,1,2,2,51800,0
20210403210793,5,1,1,1,4,0,4,0,5,6,1,4,1,2,2,51800,0
20210403210793,18,2,9,1,4,0,3,0,5,6,2,4,1,2,2,51800,0
20210403210795,2,1,1,1,6,0,0,0,0,6,2,1,5,2,-1,-1,3
20210403210795,2,2,1,1,6,0,0,0,0,6,2,1,5,2,-1,-1,3
20210403210795,12,3,3,1,6,0,0,0,0,6,2,1,5,2,-1,-1,3
20210403210808,2,1,3,1,3,1,4,6,4,1,1,1,5,2,-1,-1,0
20210403210808,2,1,2,1,0,0,4,6,4,0,2,1,5,2,-1,-1,0
20210403210808,2,2,1,1,0,4,5,6,5,0,2,1,5,2,-1,-1,0
20210403210810,11,1,1,1,6,0,0,0,0,6,2,1,5,1,-1,-1,0
20210403210810,12,3,1,1,6,0,0,0,0,6,2,1,5,1,-1,-1,0
20210403210811,18,7,1,1,3,1,5,5,4,5,1,4,5,2,-1,-1,0
20210403210811,11,1,1,1,5,4,5,6,5,0,1,4,5,2,-1,-1,0
20210403210811,12,3,3,1,4,5,6,6,6,4,1,4,5,2,-1,-1,0
20210403210813,2,5,1,1,4,5,0,0,3,2,2,1,5,2,-1,-1,0
20210403210813,2,2,1,1,0,6,0,0,3,0,2,1,5,2,-1,-1,0
20210403210813,12,3,3,1,3,6,0,0,3,0,2,1,5,2,-1,-1,0
20210403210817,18,12,1,1,6,0,0,1,4,6,1,5,5,2,-1,-1,1
20210403210817,2,1,1,1,3,0,4,0,3,5,1,5,5,2,-1,-1,1
20210403210817,2,2,3,1,2,0,0,0,2,5,1,5,5,2,-1,-1,1
20210403210832,12,1,1,1,5,0,0,1,2,6,1,7,1,1,2,269230,2
20210403210832,12,3,12,1,4,0,0,0,3,4,2,7,1,1,2,269230,2
20210403210841,1,3,1,1,0,0,4,1,6,6,2,1,5,2,-1,-1,0
20210403210841,11,1,1,1,0,0,5,0,4,6,2,1,5,2,-1,-1,0
20210403210841,12,3,3,1,0,0,5,0,5,5,2,1,5,2,-1,-1,0
20210403210849,3,1,6,1,5,0,3,3,3,6,1,1,5,2,-1,-1,1
20210403210849,2,9,2,1,6,0,0,0,3,6,2,1,5,2,-1,-1,1
20210403210849,12,3,3,1,4,2,0,0,2,2,2,1,5,2,-1,-1,1
20210403210850,2,2,2,1,4,0,3,0,0,0,2,4,5,2,-1,-1,0
20210403210850,12,3,3,1,6,0,0,0,4,6,1,4,5,2,-1,-1,0
20210403210850,12,3,3,1,6,0,0,0,0,6,2,4,5,2,-1,-1,0
20210403210857,16,1,1,1,6,5,0,0,0,6,1,2,5,2,2,-1,2
20210403210857,12,3,3,1,5,0,0,0,0,4,1,2,5,2,2,-1,2
20210403210857,2,2,3,1,5,0,0,5,5,6,1,2,5,2,2,-1,2
20210403210859,18,5,1,1,2,3,0,5,4,6,2,7,1,1,-1,288461,0
20210403210859,5,1,1,1,3,3,1,5,5,5,1,7,1,1,-1,288461,0
20210403210859,12,3,12,1,4,3,1,3,5,6,2,7,1,1,-1,288461,0
20210403210861,11,1,1,1,5,3,0,2,3,6,2,4,1,1,-1,50000,0
20210403210861,5,1,1,1,3,3,0,2,4,6,2,4,1,1,-1,50000,0
20210403210861,12,3,3,1,5,0,0,0,3,6,2,4,1,1,-1,50000,0
20210403210863,2,2,1,1,0,0,0,0,0,5,2,7,1,1,2,173076,0
20210403210863,2,2,3,1,6,0,0,0,0,6,2,7,1,1,2,173076,0
20210403210863,5,1,1,1,6,0,0,0,0,6,2,7,1,1,2,173076,0
20210403210867,11,1,1,1,5,0,0,1,2,3,2,7,1,2,2,70680,0
20210403210867,18,7,1,1,5,0,0,2,2,5,2,7,1,2,2,70680,0
20210403210867,12,3,3,1,3,1,0,1,2,3,1,7,1,2,2,70680,0
20210403210874,18,7,4,1,3,2,2,2,1,3,1,7,5,1,-1,-1,0
20210403210874,7,1,4,1,3,2,2,3,3,4,1,7,5,1,-1,-1,0
20210403210874,18,7,4,1,3,2,2,3,1,2,2,7,5,1,-1,-1,0
20210403210880,12,1,1,1,0,0,0,0,2,0,1,4,5,2,-1,-1,0
20210403210880,11,1,1,1,0,0,0,0,0,0,2,4,5,2,-1,-1,0
20210403210880,12,1,1,1,0,0,0,0,0,0,1,4,5,2,-1,-1,0
20210403210884,11,1,1,1,4,0,4,0,6,6,1,1,1,2,2,60000,2
20210403210884,2,1,1,1,2,0,4,4,5,6,1,1,1,2,2,60000,2
20210403210884,2,2,1,1,4,0,4,0,5,6,1,1,1,2,2,60000,2
20210403210887,18,7,1,1,5,0,0,0,3,4,1,7,1,2,2,138461,2
20210403210887,3,1,1,1,4,0,0,1,3,4,1,7,1,2,2,138461,2
20210403210887,12,1,1,1,5,0,0,0,4,5,1,7,1,2,2,138461,2
20210403210888,16,1,1,1,3,0,3,0,3,1,1,1,5,2,-1,-1,0
20210403210888,12,1,1,1,4,0,3,0,3,2,1,1,5,2,-1,-1,0
20210403210888,12,3,7,1,-2,-2,3,0,5,3,2,1,5,2,-1,-1,0
20210403210894,11,1,1,1,5,0,0,2,2,5,1,5,1,2,-1,-1,0
20210403210894,12,1,1,1,5,0,0,0,5,5,1,5,1,2,-1,-1,0
20210403210894,16,1,99,1,5,0,0,0,5,6,1,5,1,2,-1,-1,0
20210403210899,5,1,1,1,6,0,0,3,3,5,1,4,1,1,2,163461,3
20210403210899,5,1,1,1,4,0,0,2,1,2,1,4,1,1,2,163461,3
20210403210899,12,3,7,1,5,0,0,0,2,5,1,4,1,1,2,163461,3
20210403210909,11,1,1,1,6,0,0,0,2,6,1,1,1,1,-1,153846,0
20210403210909,5,1,2,1,6,0,0,0,0,6,1,1,1,1,-1,153846,0
20210403210909,18,5,1,1,4,0,0,0,3,3,2,1,1,1,-1,153846,0
20210403210917,11,1,1,1,5,0,3,0,4,6,2,7,1,1,-1,102200,0
20210403210917,11,1,1,1,6,0,3,0,0,6,2,7,1,1,-1,102200,0
20210403210917,12,1,1,1,6,0,0,0,3,3,2,7,1,1,-1,102200,0
20210403210921,18,7,4,1,2,4,0,4,4,6,2,5,2,2,-1,90000,0
20210403210921,4,5,7,1,2,4,0,4,4,6,1,5,2,2,-1,90000,0
20210403210921,18,7,4,1,4,0,0,0,3,6,1,5,2,2,-1,90000,0
20210403210922,2,1,1,1,3,0,4,1,1,2,1,7,1,2,-1,184615,0
20210403210922,11,1,1,1,0,0,3,1,3,1,1,7,1,2,-1,184615,0
20210403210922,2,9,1,1,1,2,3,2,3,1,2,7,1,2,-1,184615,0
20210403210923,11,1,1,1,6,0,0,0,3,6,2,7,1,1,2,68000,1
20210403210923,2,7,1,1,4,0,4,2,3,6,2,7,1,1,2,68000,1
20210403210923,11,1,1,1,6,0,0,0,4,6,1,7,1,1,2,68000,1
20210403210930,7,1,4,1,4,0,2,3,4,5,1,7,1,2,2,120000,1
20210403210930,2,2,1,1,3,0,3,5,5,3,1,7,1,2,2,120000,1
20210403210930,11,1,1,1,4,0,4,0,5,2,1,7,1,2,2,120000,1
20210403210936,12,3,3,1,5,0,2,2,3,5,2,6,1,1,2,176000,2
20210403210936,12,3,3,1,5,0,2,3,4,5,2,6,1,1,2,176000,2
20210403210936,11,1,1,1,5,0,2,2,4,5,2,6,1,1,2,176000,2
20210403210945,12,3,12,1,5,0,3,0,4,6,2,4,5,2,-1,-1,0
20210403210945,12,3,12,1,3,0,4,0,2,5,2,4,5,2,-1,-1,0
20210403210945,12,3,12,1,3,0,0,0,0,3,2,4,5,2,-1,-1,0
20210403210947,5,1,1,1,0,6,6,6,6,6,2,5,1,2,2,92307,2
20210403210947,18,5,1,1,3,3,3,6,6,3,2,5,1,2,2,92307,2
20210403210947,2,1,1,1,0,6,6,6,6,-2,2,5,1,2,2,92307,2
20210403210953,12,3,7,1,3,0,0,1,2,0,1,6,1,1,2,173076,2
20210403210953,11,1,1,1,5,0,0,4,0,4,1,6,1,1,2,173076,2
20210403210953,12,3,3,1,4,0,0,0,4,3,1,6,1,1,2,173076,2
20210403210954,18,7,2,1,6,0,0,0,0,6,2,3,5,1,-1,-1,0
20210403210954,18,7,3,1,6,0,0,0,0,6,2,3,5,1,-1,-1,0
20210403210954,18,7,4,1,6,0,0,0,0,6,2,3,5,1,-1,-1,0
20210403210955,2,6,1,1,5,0,0,0,0,0,2,7,5,2,-1,-1,0
20210403210955,2,9,1,1,6,0,0,0,0,6,2,7,5,2,-1,-1,0
20210403210955,11,1,1,1,6,0,0,0,0,6,2,7,5,2,-1,-1,0
20210403210956,18,11,1,1,5,0,0,0,1,6,1,7,5,1,-1,-1,0
20210403210956,18,11,1,1,6,0,0,0,1,6,1,7,5,1,-1,-1,0
20210403210956,12,3,3,1,5,0,0,0,2,3,1,7,5,1,-1,-1,0
20210403210960,2,1,2,1,4,0,0,0,0,3,1,7,1,1,2,105769,1
20210403210960,12,3,3,1,4,0,0,0,1,2,1,7,1,1,2,105769,1
20210403210960,11,1,1,1,6,0,0,0,0,3,1,7,1,1,2,105769,1
20210403210967,2,2,1,1,0,0,0,0,0,0,1,2,5,1,-1,-1,0
20210403210967,12,3,3,1,0,0,0,0,0,0,1,2,5,1,-1,-1,0
20210403210967,2,9,1,1,0,0,0,0,0,0,1,2,5,1,-1,-1,0
20210403210969,12,3,3,1,6,0,0,2,0,1,2,7,1,2,2,69230,0
20210403210969,2,1,1,1,6,0,0,2,0,1,2,7,1,2,2,69230,0
20210403210969,11,1,1,1,6,0,0,2,2,3,1,7,1,2,2,69230,0
20210403210970,12,3,3,1,5,3,0,0,3,5,1,4,5,1,2,-1,0
20210403210970,18,12,3,1,5,1,0,2,3,3,1,4,5,1,2,-1,0
20210403210970,12,3,3,1,5,0,0,2,3,6,2,4,5,1,2,-1,0
20210403210976,18,4,5,1,3,0,0,1,0,3,1,2,1,1,2,28800,1
20210403210976,11,1,1,1,4,0,0,0,0,3,1,2,1,1,2,28800,1
20210403210976,2,2,3,1,4,0,0,1,1,3,1,2,1,1,2,28800,1
20210403210981,16,1,99,1,6,0,0,0,0,6,1,2,5,2,-1,-1,0
20210403210981,2,1,1,1,6,0,0,0,0,6,1,2,5,2,-1,-1,0
20210403210981,2,2,1,1,6,0,0,0,0,6,2,2,5,2,-1,-1,0
20210403210984,12,3,7,1,2,0,0,1,3,2,2,3,5,2,-1,-1,0
20210403210984,18,11,1,1,0,0,2,0,1,1,2,3,5,2,-1,-1,0
20210403210984,12,3,3,1,0,0,2,0,3,2,2,3,5,2,-1,-1,0
20210403210990,2,6,1,1,5,0,0,1,3,5,1,6,1,1,2,170000,1
20210403210990,3,2,3,1,3,0,0,4,0,5,1,6,1,1,2,170000,1
20210403210990,18,7,3,1,6,0,0,5,3,6,1,6,1,1,2,170000,1
20210403210992,2,2,1,1,2,0,0,0,5,1,1,4,1,1,2,27884,0
20210403210992,12,3,1,1,3,0,0,0,1,0,1,4,1,1,2,27884,0
20210403210992,11,1,1,1,4,0,0,0,0,1,1,4,1,1,2,27884,0
20210403211003,5,1,1,1,6,0,0,3,3,6,1,2,1,1,2,150000,0
20210403211003,18,5,1,1,6,0,0,3,3,6,1,2,1,1,2,150000,0
20210403211003,2,6,2,1,6,0,0,0,3,6,2,2,1,1,2,150000,0
20210403211022,18,15,1,1,6,0,4,0,3,6,2,1,5,1,-1,-1,0
20210403211022,18,13,1,1,6,0,3,0,1,6,1,1,5,1,-1,-1,0
20210403211022,11,1,1,1,5,0,3,1,1,6,1,1,5,1,-1,-1,0
20210403211028,13,1,36,1,5,0,0,0,0,5,2,5,1,1,-1,-1,0
20210403211028,1,3,1,1,6,0,0,0,0,6,1,5,1,1,-1,-1,0
20210403211028,11,1,1,1,5,0,0,0,0,6,1,5,1,1,-1,-1,0
20210403211033,12,3,5,1,3,3,2,4,3,3,2,1,5,1,-1,-1,0
20210403211033,12,3,1,1,5,0,1,2,2,5,2,1,5,1,-1,-1,0
20210403211033,12,1,1,1,5,0,1,2,2,5,1,1,5,1,-1,-1,0
20210403211039,11,1,1,1,6,0,0,0,0,6,2,1,5,2,-1,-1,0
20210403211039,8,5,2,1,6,0,0,0,0,3,1,1,5,2,-1,-1,0
20210403211039,12,1,1,1,6,0,0,0,0,6,1,1,5,2,-1,-1,0
20210403211043,12,3,3,1,4,2,1,1,4,5,1,3,5,1,-1,-1,0
20210403211043,11,1,1,1,3,0,1,1,2,1,2,3,5,1,-1,-1,0
20210403211043,12,3,3,1,5,0,0,1,2,3,1,3,5,1,-1,-1,0
20210403211046,7,1,3,1,4,0,3,4,3,6,1,7,1,2,2,57692,1
20210403211046,7,1,3,1,4,0,3,0,3,6,1,7,1,2,2,57692,1
20210403211046,2,6,1,1,4,0,4,3,4,5,2,7,1,2,2,57692,1
20210403211047,18,7,3,1,6,0,0,0,0,6,2,1,5,2,-1,-1,0
20210403211047,7,1,3,1,6,0,0,0,0,5,1,1,5,2,-1,-1,0
20210403211047,11,1,1,1,5,0,0,0,0,6,2,1,5,2,-1,-1,0
20210403211056,18,5,1,1,6,0,0,0,0,6,2,5,1,1,2,82560,3
20210403211056,18,5,1,1,6,0,0,0,0,6,2,5,1,1,2,82560,3
20210403211056,12,3,3,1,6,0,0,0,0,6,1,5,1,1,2,82560,3
20210403211061,7,1,1,1,0,6,0,6,3,0,1,1,5,2,-1,-1,0
20210403211061,11,1,1,1,3,6,3,3,3,0,1,1,5,2,-1,-1,0
20210403211061,11,1,1,1,0,0,2,1,6,0,1,1,5,2,-1,-1,0
20210403211066,18,5,1,1,4,0,0,1,1,4,2,5,1,1,2,96923,2
20210403211068,2,6,1,1,4,0,1,2,3,2,2,3,1,2,2,150000,0
20210403211068,5,1,1,1,3,0,1,4,1,6,1,3,1,2,2,150000,0
20210403211068,2,2,1,1,5,0,1,3,5,5,1,3,1,2,2,150000,0
20210403211069,5,1,1,1,5,2,0,2,2,2,1,3,1,1,2,100000,0
20210403211069,12,3,12,1,6,0,0,0,0,6,2,3,1,1,2,100000,0
20210403211069,18,11,1,1,4,0,0,0,4,6,2,3,1,1,2,100000,0
20210403211074,5,1,1,1,4,0,0,3,2,2,1,4,1,2,2,109615,0
20210403211074,11,1,1,1,4,0,0,0,1,3,1,4,1,2,2,109615,0
20210403211074,12,3,3,1,5,0,0,1,3,2,1,4,1,2,2,109615,0
20210403211075,11,1,1,1,6,0,0,0,0,6,2,1,4,1,2,-1,0
20210403211075,12,3,13,1,6,0,0,0,5,5,2,1,4,1,2,-1,0
20210403211075,12,3,1,1,6,0,0,0,5,-2,2,1,4,1,2,-1,0
20210403211077,3,1,3,1,5,0,2,0,0,6,1,6,5,1,2,-1,2
20210403211077,12,3,7,1,1,0,2,0,2,5,1,6,5,1,2,-1,2
20210403211077,18,3,5,1,1,0,0,0,4,0,1,6,5,1,2,-1,2
20210403211081,18,2,9,1,5,0,0,2,0,6,1,1,1,1,-1,-1,0
20210403211081,12,3,1,1,5,0,0,0,4,3,2,1,1,1,-1,-1,0
20210403211081,12,3,8,1,6,0,0,1,1,4,2,1,1,1,-1,-1,0
20210403211095,2,3,1,1,5,0,0,0,0,6,2,1,1,1,2,45000,0
20210403211095,7,1,3,1,6,0,0,0,0,0,1,1,1,1,2,45000,0
20210403211095,2,3,1,1,6,0,0,0,0,6,2,1,1,1,2,45000,0
20210403211096,11,1,1,1,3,0,0,0,0,3,2,4,5,2,-1,-1,0
20210403211096,13,1,34,1,5,0,0,2,2,4,2,4,5,2,-1,-1,0
20210403211096,15,2,99,1,4,0,2,0,0,6,2,4,5,2,-1,-1,0
20210403211106,3,1,1,1,6,0,0,1,6,6,1,1,1,2,2,101923,1
20210403211106,12,3,3,1,5,0,0,3,6,6,1,1,1,2,2,101923,1
20210403211106,3,1,1,1,5,0,3,3,6,6,1,1,1,2,2,101923,1
20210403211110,11,1,1,1,4,0,5,0,3,4,2,1,5,2,-1,-1,0
20210403211110,15,2,99,1,4,0,5,0,0,5,1,1,5,2,-1,-1,0
20210403211110,12,3,8,1,3,1,5,0,3,4,1,1,5,2,-1,-1,0
20210403211113,2,9,2,1,2,0,4,2,3,6,2,7,5,2,-1,-1,0
20210403211113,2,1,1,1,3,2,4,0,4,5,2,7,5,2,-1,-1,0
20210403211113,2,1,1,1,4,0,5,1,5,5,2,7,5,2,-1,-1,0
20210403211122,2,2,1,1,3,0,0,0,3,4,2,6,1,2,2,45400,0
20210403211122,18,5,1,1,4,0,0,4,4,5,2,6,1,2,2,45400,0
20210403211122,12,3,1,1,2,0,2,5,5,5,1,6,1,2,2,45400,0
20210403211134,11,1,1,1,5,0,2,2,3,6,1,7,1,1,-1,259615,0
20210403211134,18,12,5,1,6,0,0,0,2,6,1,7,1,1,-1,259615,0
20210403211134,7,1,3,1,6,0,0,0,0,2,1,7,1,1,-1,259615,0
20210403211135,18,13,1,1,4,0,0,0,3,3,2,5,1,2,2,115384,1
20210403211135,13,1,34,1,4,0,0,0,3,4,1,5,1,2,2,115384,1
20210403211135,5,1,1,1,3,0,0,2,4,2,1,5,1,2,2,115384,1
20210403211136,2,2,1,1,5,0,0,0,1,3,2,1,1,2,2,148076,1
20210403211136,3,1,3,1,6,0,0,0,1,6,2,1,1,2,2,148076,1
20210403211136,18,12,1,1,4,0,0,2,4,3,2,1,1,2,2,148076,1
20210403211137,11,1,1,1,6,0,0,0,2,0,2,7,1,2,-1,40000,0
20210403211137,2,9,1,1,6,0,0,0,0,3,1,7,1,2,-1,40000,0
20210403211137,4,5,8,1,3,3,6,0,6,3,1,7,1,2,-1,40000,0
20210403211141,2,2,1,1,3,1,0,1,0,1,1,5,1,1,2,105769,0
20210403211141,12,3,7,1,4,1,0,1,0,4,1,5,1,1,2,105769,0
20210403211141,13,1,31,1,4,0,1,0,0,4,2,5,1,1,2,105769,0
20210403211150,11,1,1,1,6,0,0,0,0,6,1,1,1,1,-1,54250,2
20210403211150,2,2,3,1,0,0,0,0,0,6,1,1,1,1,-1,54250,2
20210403211150,2,1,2,1,0,0,0,0,0,-2,1,1,1,1,-1,54250,2
20210403211160,18,2,9,1,4,1,0,3,4,1,2,2,1,1,2,142307,0
20210403211160,2,1,2,1,3,1,0,3,4,4,1,2,1,1,2,142307,0
20210403211160,12,3,8,1,3,1,0,2,5,4,1,2,1,1,2,142307,0
20210403211162,11,1,1,1,6,4,1,0,4,5,1,1,5,2,-1,-1,0
20210403211162,12,3,3,1,4,0,0,1,4,1,2,1,5,2,-1,-1,0
20210403211162,11,1,1,1,3,0,0,0,3,4,2,1,5,2,-1,-1,0
20210403211176,11,1,1,1,4,0,0,0,1,4,1,7,5,2,-1,-1,2
20210403211176,12,3,3,1,4,0,0,0,0,4,1,7,5,2,-1,-1,2
20210403211176,12,3,7,1,5,0,0,0,0,5,1,7,5,2,-1,-1,2
20210403211179,3,1,1,1,5,0,2,1,4,6,1,1,1,1,2,100000,1
20210403211179,11,1,1,1,5,0,2,1,5,5,1,1,1,1,2,100000,1
20210403211179,3,1,1,1,5,0,2,1,5,6,1,1,1,1,2,100000,1
20210403211181,2,2,3,1,3,1,0,0,3,2,1,5,3,1,2,-1,1
20210403211181,2,2,1,1,3,0,0,0,2,3,1,5,3,1,2,-1,1
20210403211181,12,3,8,1,2,0,0,0,4,0,2,5,3,1,2,-1,1
20210403211182,5,1,1,1,5,0,0,0,0,5,1,6,1,2,2,103846,3
20210403211182,5,1,1,1,5,0,0,1,0,5,1,6,1,2,2,103846,3
20210403211182,2,1,2,1,5,0,0,0,0,0,1,6,1,2,2,103846,3
20210403211187,18,8,4,1,6,0,0,0,0,6,2,1,5,1,-1,-1,0
20210403211187,2,2,1,1,6,0,0,0,0,6,2,1,5,1,-1,-1,0
20210403211187,12,3,3,1,6,0,0,0,0,4,2,1,5,1,-1,-1,0
20210403211192,14,1,1,1,6,0,0,0,2,6,1,1,1,1,2,71153,3
20210403211192,14,1,1,1,6,0,0,0,2,6,1,1,1,1,2,71153,3
20210403211192,12,1,1,1,5,0,0,0,1,5,1,1,1,1,2,71153,3
20210403211193,12,3,3,1,6,0,4,0,3,6,1,1,5,2,2,-1,3
20210403211193,2,1,1,1,3,0,6,4,6,6,1,1,5,2,2,-1,3
20210403211193,3,1,1,1,-3,0,1,3,6,6,1,1,5,2,2,-1,3
20210403211200,14,1,2,1,6,1,2,0,0,6,2,7,5,2,-1,-1,0
20210403211200,11,1,1,1,6,0,1,0,0,6,2,7,5,2,-1,-1,0
20210403211200,2,2,1,1,6,0,0,0,1,6,2,7,5,2,-1,-1,0
20210403211205,18,7,4,1,5,0,0,3,3,6,1,7,5,2,-1,-1,0
20210403211205,2,2,1,1,3,0,0,0,2,4,2,7,5,2,-1,-1,0
20210403211205,2,6,2,1,5,0,1,0,2,5,1,7,5,2,-1,-1,0
20210403211208,1,3,1,1,6,0,0,0,0,0,2,7,5,2,-1,-1,0
20210403211208,11,1,1,1,6,0,0,0,0,0,1,7,5,2,-1,-1,0
20210403211208,2,5,1,1,6,0,0,0,0,6,2,7,5,2,-1,-1,0
20210403211213,12,3,1,1,5,0,0,2,0,6,1,6,1,2,2,125000,2
20210403211213,3,1,3,1,2,0,0,0,0,6,2,6,1,2,2,125000,2
20210403211213,2,2,1,1,6,0,0,1,0,6,2,6,1,2,2,125000,2
20210403211215,2,6,1,1,6,0,0,0,0,6,2,1,5,2,-1,-1,0
20210403211215,2,1,1,1,4,0,0,0,0,6,2,1,5,2,-1,-1,0
20210403211215,2,5,1,1,5,0,0,2,0,6,1,1,5,2,-1,-1,0
20210403211216,11,1,1,1,4,0,0,1,0,3,1,7,5,1,-1,-1,0
20210403211216,2,5,1,1,4,0,0,1,0,4,1,7,5,1,-1,-1,0
20210403211216,12,3,11,1,3,0,0,1,0,5,2,7,5,1,-1,-1,0
20210403211228,12,1,1,1,6,0,3,1,5,6,1,1,5,2,-1,-1,0
20210403211228,7,1,3,1,5,0,3,0,5,6,1,1,5,2,-1,-1,0
20210403211228,18,11,1,1,5,5,5,5,6,6,1,1,5,2,-1,-1,0
20210403211229,11,1,1,1,1,3,6,1,6,0,1,7,1,2,2,22000,0
20210403211229,12,3,3,1,1,3,6,4,4,0,1,7,1,2,2,22000,0
20210403211229,12,3,8,1,1,3,6,4,4,0,1,7,1,2,2,22000,0
20210403211231,3,1,12,1,2,0,2,2,3,6,2,4,1,1,2,170000,2
20210403211231,12,3,3,1,6,0,0,0,0,6,1,4,1,1,2,170000,2
20210403211231,2,2,3,1,1,0,2,1,2,5,1,4,1,1,2,170000,2
20210403211232,1,3,1,1,6,6,4,0,0,6,1,4,5,2,-1,-1,0
20210403211232,12,3,3,1,0,3,0,5,4,3,2,4,5,2,-1,-1,0
20210403211232,12,3,3,1,6,0,0,0,0,6,2,4,5,2,-1,-1,0
20210403211233,7,1,4,1,4,2,0,0,2,4,2,6,5,2,-1,-1,0
20210403211233,7,1,1,1,4,2,0,0,2,4,2,6,5,2,-1,-1,0
20210403211233,12,1,1,1,4,2,0,0,2,6,1,6,5,2,-1,-1,0
20210403211240,5,1,1,1,5,0,0,1,2,5,1,6,1,1,2,134615,2
20210403211240,11,1,1,1,5,0,0,0,1,5,1,6,1,1,2,134615,2
20210403211240,11,1,1,1,6,0,0,0,2,6,1,6,1,1,2,134615,2
20210403211248,11,1,1,1,4,0,3,0,3,6,1,1,5,1,-1,-1,1
20210403211248,18,12,1,1,6,0,0,0,0,6,1,1,5,1,-1,-1,1
20210403211248,18,12,1,1,6,0,0,0,0,6,1,1,5,1,-1,-1,1
20210403211250,12,3,3,1,3,0,0,1,3,1,2,7,1,1,2,192307,2
20210403211250,5,1,1,1,3,0,0,1,1,4,2,7,1,1,2,192307,2
20210403211250,18,12,5,1,3,0,0,0,2,2,2,7,1,1,2,192307,2
20210403211260,11,1,1,1,6,3,0,3,4,5,1,7,4,2,2,-1,0
20210403211260,18,11,1,1,6,0,0,3,3,4,1,7,4,2,2,-1,0
20210403211260,2,1,1,1,5,1,0,3,6,4,1,7,4,2,2,-1,0
20210403211264,18,7,1,1,3,1,0,2,0,4,2,6,5,2,-1,-1,0
20210403211264,18,7,1,1,3,0,0,1,0,4,2,6,5,2,-1,-1,0
20210403211264,2,1,4,1,3,1,0,0,0,3,1,6,5,2,-1,-1,0
20210403211266,12,3,1,1,2,0,0,0,0,0,2,5,1,1,2,72000,1
20210403211266,50,1,1,1,6,0,0,0,6,6,2,5,1,1,2,72000,1
20210403211266,2,2,1,1,4,0,0,0,4,6,1,5,1,1,2,72000,1
20210403211270,2,7,1,1,6,0,4,0,4,6,2,6,5,1,-1,-1,0
20210403211270,18,8,5,1,3,0,0,2,0,6,2,6,5,1,-1,-1,0
20210403211270,11,1,1,1,6,0,0,0,2,6,1,6,5,1,-1,-1,0
20210403211274,2,2,3,1,3,0,5,3,4,5,2,7,5,2,-1,-1,0
20210403211291,3,1,3,1,5,0,0,2,5,5,1,7,1,1,2,288461,1
20210403211291,2,1,1,1,3,0,0,0,5,5,1,7,1,1,2,288461,1
20210403211291,18,3,5,1,5,0,0,0,4,4,1,7,1,1,2,288461,1
20210403211293,12,3,5,1,3,2,3,2,1,3,1,3,5,2,-1,-1,0
20210403211293,11,1,1,1,3,3,3,3,2,3,1,3,5,2,-1,-1,0
20210403211293,12,3,3,1,4,4,5,4,3,4,1,3,5,2,-1,-1,0
20210403211294,11,1,1,1,5,4,1,4,1,5,2,7,5,1,-1,-1,0
20210403211294,12,3,3,1,4,2,2,2,4,5,2,7,5,1,-1,-1,0
20210403211294,12,3,3,1,4,1,1,1,4,5,2,7,5,1,-1,-1,0
20210403211297,18,7,4,1,6,0,0,0,0,6,2,1,5,2,-1,-1,0
20210403211297,12,3,3,1,6,0,0,0,0,6,1,1,5,2,-1,-1,0
20210403211297,18,12,3,1,6,0,0,0,0,6,2,1,5,2,-1,-1,0
20210403211299,3,1,9,1,4,2,0,3,2,4,1,1,5,2,2,-1,2
20210403211299,11,1,1,1,5,0,0,1,3,6,1,1,5,2,2,-1,2
20210403211299,2,9,2,1,4,0,0,0,3,3,1,1,5,2,2,-1,2
20210403211302,11,1,1,1,5,0,0,3,1,5,1,7,5,2,2,-1,3
20210403211302,12,3,3,1,5,0,0,1,2,5,1,7,5,2,2,-1,3
20210403211302,3,1,1,1,6,0,0,1,3,3,1,7,5,2,2,-1,3
20210403211308,2,2,3,1,5,6,0,4,0,6,2,5,1,2,2,19200,2
20210403211308,2,2,1,1,5,0,0,0,5,6,2,5,1,2,2,19200,2
20210403211308,2,2,3,1,6,0,0,4,5,4,2,5,1,2,2,19200,2
20210403211309,3,1,1,1,5,0,0,0,4,6,1,1,1,1,2,-1,2
20210403211309,3,1,1,1,5,0,0,0,4,6,1,1,1,1,2,-1,2
20210403211309,12,3,3,1,-2,0,1,1,5,6,1,1,1,1,2,-1,2
20210403211310,18,11,1,1,5,1,1,1,2,6,1,7,1,1,-1,47000,0
